0,4.17953333333333,0.2013
23.5891083924147,3.09416666666667,0.3627
1.90885760584627,4.5193,0.3385
15.4087844296131,4.1945,0.431
15.1163879016765,3.08286666666667,0.4874
7.99358042810534,4.51756666666667,0.4338
0,4.03953333333333,0.3387
1.52164424858007,5.57053333333333,0.3029
1.04204858492181,5.40466666666667,0.2859
2.05296415562699,5.0627,0.2748
7.04241228795018,6.71446666666667,0.2779
0.14672599533133,5.7665,0.2655
0.0214443039321459,5.5767,0.2234
0,3.9062,0.2135
5.16640905900905,5.92636666666667,0.2227
0.410979050567618,5.40996666666667,0.2256
0.113697654994158,5.95183333333333,0.203
0.0919507699201124,5.96533333333333,0.1846
0,6.06656666666667,0.1813
7.66817159701817,4.89396666666667,0.2143
9.75718162117884,5.7449,0.2604
0,5.93133333333333,0.285
0.261172267565572,5.77766666666667,0.2432
0.0235593591113873,5.96083333333333,0.2005
0.0642598645744138,6.44923333333333,0.1705
0.183284197880976,6.5182,0.1605
5.09181000659347,2.67146666666667,0.1741
6.63020088807522,4.26983333333333,0.2285
3.56236434105314,6.09383333333333,0.2721
0.0408847008865207,5.2239,0.3194
45.2160661881813,5.19273333333333,0.6327
0.893296901048776,6.05846666666667,0.3754
0.037516507916353,5.23496666666667,0.2718
0.801949736886421,4.28566666666667,0.8689
56.0803728549116,3.15353333333333,1.7612
0.435334965058972,3.05986666666667,0.7137
6.62256154641405,5.54503333333333,0.5167
0.831945945126008,3.40373333333333,0.4387
2.57573308513952,5.5607,0.4184
0.162753727627581,4.0391,0.387
10.2314652877329,2.51236666666667,0.5939
6.83335080762637,4.60426666666667,1.0962
3.1816874752792,4.45746666666667,0.697
6.14899787450054,4.57906666666667,0.6513
7.15545820596413,4.00516666666667,0.6626
3.45954083288769,5.0601,0.6513
0.1391775071868,4.36963333333333,0.5791
0.742325026174147,4.52663333333333,0.524
4.34265667815066,4.36226666666667,0.5544
12.1200007856608,4.39366666666667,0.8684
1.40703159253138,5.50053333333333,0.819
0.117825957004629,5.9518,0.6144
0,5.5947,0.5512
7.86593722013227,2.64543333333333,0.6004
3.23467348601537,5.52483333333333,0.6783
1.65447638853889,4.1879,0.6076
7.42276731689811,4.10173333333333,0.6201
0,4.02686666666667,0.5988
0,4.3538,0.79
22.1425549249255,4.8058,1.5829
0.641107739401095,5.06613333333333,0.8977
0.0418921242200051,4.6129,0.7235
1.74250538547982,5.3014,0.6722
0.676281833794507,5.1725,0.6384
0.0558948472781231,3.5884,0.5849
2.54603852519652,4.01706666666667,0.5949
0.287655004787716,4.62446666666667,0.5662
0.715193662436388,4.74916666666667,0.5422
0,4.04736666666667,0.6212
56.6318160157365,2.58346666666667,4.1595
3.85722725055728,3.6893,2.0663
13.8257563256087,2.6838,2.3878
7.51647474338292,3.45926666666667,2.4152
6.44904045544996,4.39336666666667,2.2421
0.0250769285370459,4.76913333333333,1.9044
0,4.9665,1.6849
0.0113857493507362,4.51123333333333,1.5293
0,4.76503333333333,1.4465
0,4.93053333333333,1.3176
0,4.36346666666667,1.2232
0.40579516566516,4.9583,1.155
0,4.7572,1.0774
0,4.4095,1.0085
0.062675677145701,4.61353333333333,0.9472
0.0245671393852491,4.4049,0.8951
0,4.68876666666667,0.8405
